url,salary_from,salary_to,salary_cur,name,ref
http://hh.ru/,45000.0,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/39957011?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44353573?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44370702?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,21000.0,21000.0,руб.,Швея-портной (костюмер),https://korolev.hh.ru/vacancy/44664336?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44505166?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44336973?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/39443405?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея по пошиву штор,https://korolev.hh.ru/vacancy/44060566?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44336972?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,49000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44521577?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44679500?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,75000.0,99000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44129068?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/42964807?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44390752?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,75000.0,120000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44413510?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44287665?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,800.0,1500.0,бел.руб.,Швея-портной/закройщик,https://korolev.hh.ru/vacancy/44429667?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44536742?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,85000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/43976452?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43553825?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,60000.0,80000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44533474?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44403062?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44457526?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43422755?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44368702?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44582173?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44427403?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,20000.0,руб.,Швея на пошив постельного белья,https://korolev.hh.ru/vacancy/43749673?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44453242?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,35000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44275715?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,70000.0,руб.,Портной-швея универсал на производство,https://korolev.hh.ru/vacancy/44348773?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,55000.0,85000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44260608?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44248181?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,50000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44309180?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1400.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44390730?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44300448?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,65000.0,руб.,Швея КПБ,https://korolev.hh.ru/vacancy/41184934?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,55000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44555775?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,40000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44304649?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44334398?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,60000.0,руб.,Швея на самозакрой/швея по пошиву штор,https://korolev.hh.ru/vacancy/44321487?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44200699?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея (пошив женской одежды),https://korolev.hh.ru/vacancy/44550599?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,34000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44555014?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44284400?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44283874?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея(Шторы),https://korolev.hh.ru/vacancy/44549894?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44465736?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,40000.0,руб.,Швея/Ручница(ручник),https://korolev.hh.ru/vacancy/43799839?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,35000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44440747?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,"Швея (тент, оксфорд, кожзам)",https://korolev.hh.ru/vacancy/44569421?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,12792.0,13000.0,руб.,Швея/костюмер,https://korolev.hh.ru/vacancy/43227436?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,60000.0,руб.,Швея на самозакрой/швея по пошиву штор,https://korolev.hh.ru/vacancy/44321487?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44386764?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44306845?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44370305?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44039330?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44200699?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44462276?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44436611?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,17000.0,18000.0,руб.,Швея на производство/ученик швеи,https://korolev.hh.ru/vacancy/39829287?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44343077?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44497638?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,65000.0,100000.0,руб.,Швея / портной в мужское ателье,https://korolev.hh.ru/vacancy/44221736?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,40000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44392858?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,80000.0,руб.,Швея-Портой по пошиву штор,https://korolev.hh.ru/vacancy/44193872?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44384357?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44522813?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44289024?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/41524644?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/39431756?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44098643?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44338798?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44164675?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44293402?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,35000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44440747?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44275996?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44217943?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,1200.0,2000.0,бел.руб.,Швея-портной,https://korolev.hh.ru/vacancy/44180409?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,60000.0,90000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44284807?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,45000.0,руб.,Швея/портной (экспериментальный цех),https://korolev.hh.ru/vacancy/44222878?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,18000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44075654?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,55000.0,руб.,Швея по пошиву штор,https://korolev.hh.ru/vacancy/44285117?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,1000.0,1700.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44328544?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44413146?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1000.0,бел.руб.,Швея-портной,https://korolev.hh.ru/vacancy/44570625?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1100.0,бел.руб.,Швея (г.Бобруйск),https://korolev.hh.ru/vacancy/44382701?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44386764?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,40000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44304649?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44206301?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,35000.0,руб.,Швея по пошиву штор,https://korolev.hh.ru/vacancy/44180010?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44497638?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44021786?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44078728?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,40000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44357155?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,55000.0,руб.,Швея по пошиву штор,https://korolev.hh.ru/vacancy/44285117?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,27000.0,35000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44181654?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,46000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44392417?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/44256806?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44116435?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,95000.0,руб.,Швея нижнего белья,https://korolev.hh.ru/vacancy/44152152?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,100000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44072760?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея портной,https://korolev.hh.ru/vacancy/43994979?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,18000.0,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/42796274?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,85000.0,руб.,Швея / Закройщик / швея на самозакрое по пошиву штор,https://korolev.hh.ru/vacancy/44375863?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,35000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44154103?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44462276?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,45000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44204840?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,17000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43995658?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44061656?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,45000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/43995622?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,30000.0,руб.,Швея на производство,https://korolev.hh.ru/vacancy/44151087?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44202169?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,650.0,1200.0,бел.руб.,Швея/пошивщик изделий,https://korolev.hh.ru/vacancy/44351389?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,80000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44111535?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,26000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44248445?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43998960?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44073250?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44074086?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44012915?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44002780?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/41116849?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44103585?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44014080?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея,https://korolev.hh.ru/vacancy/39368044?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,100000.0,руб.,Швея по коже,https://korolev.hh.ru/vacancy/44021610?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,45000.0,руб.,Швея-ручница (ручник),https://korolev.hh.ru/vacancy/44366134?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,50000.0,руб.,"Швея на производство (Попова, 17)",https://korolev.hh.ru/vacancy/44184810?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,80000.0,80000.0,руб.,Швея/Портной (Maneken Brand),https://korolev.hh.ru/vacancy/44071039?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея на швейное производство,https://korolev.hh.ru/vacancy/44101076?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43234011?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43234011?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44034436?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,60000.0,руб.,Швея по коже,https://korolev.hh.ru/vacancy/44089127?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,500.0,1000.0,бел.руб.,Швея-портной,https://korolev.hh.ru/vacancy/44402777?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,50000.0,руб.,Швея / швея-портной на производство,https://korolev.hh.ru/vacancy/44218861?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/43598074?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,55000.0,руб.,Швея по пошиву штор,https://korolev.hh.ru/vacancy/43931602?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,65000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44364886?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44302686?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,40000.0,100000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44006982?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,60000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44036239?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,15000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44263985?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея на детскую фабрику,https://korolev.hh.ru/vacancy/44267905?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,100000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44024491?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,50000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44002780?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,80000.0,руб.,Швея в швейный цех. Достойная зарплата.,https://korolev.hh.ru/vacancy/44044811?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,50000.0,70000.0,руб.,Швея по пошиву штор,https://korolev.hh.ru/vacancy/44290095?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,30000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/43411909?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,30000.0,руб.,Швея-универсал,https://korolev.hh.ru/vacancy/44088061?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,40000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44091163?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея/ ученик швеи,https://korolev.hh.ru/vacancy/44191358?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,27000.0,45000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44120989?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,45000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/43995522?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,35000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44114806?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,15000.0,60000.0,руб.,Швея по пошиву пвх тканей,https://korolev.hh.ru/vacancy/43985215?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,50000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44028688?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/43975398?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,20000.0,45000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44377534?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44186318?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,45000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44450149?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,70000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44164745?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея-универсал,https://korolev.hh.ru/vacancy/44378070?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,35000.0,60000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44017874?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44161284?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,25000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44016549?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,45000.0,руб.,Швея (г. Балахна),https://korolev.hh.ru/vacancy/43567293?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,18000.0,30000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/42796274?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,25000.0,40000.0,руб.,Швея-портной,https://korolev.hh.ru/vacancy/44372881?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/44059715?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,,,Швея-портной,https://korolev.hh.ru/vacancy/44013823?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/41773789?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,30000.0,руб.,Швея,https://korolev.hh.ru/vacancy/41773788?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,130000.0,200000.0,KZT,Швея,https://korolev.hh.ru/vacancy/44815833?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,150000.0,180000.0,KZT,Швея,https://korolev.hh.ru/vacancy/44815686?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,800.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44113993?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,800.0,1200.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44827023?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,100000.0,150000.0,KZT,Швея-портной,https://korolev.hh.ru/vacancy/44799984?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,750000.0,1000000.0,сум,Швея-портной,https://korolev.hh.ru/vacancy/44855776?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,850.0,1500.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44758766?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,100000.0,KZT,Швея-закройщик,https://korolev.hh.ru/vacancy/44806403?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,500.0,1100.0,бел.руб.,Швея-портной,https://korolev.hh.ru/vacancy/44827614?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,,1000.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44794780?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,1000000.0,2000000.0,сум,Швея,https://korolev.hh.ru/vacancy/44059971?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,800.0,1300.0,бел.руб.,Швея,https://korolev.hh.ru/vacancy/44857869?query=%D1%88%D0%B2%D0%B5%D1%8F
http://hh.ru/,90000.0,150000.0,KZT,Швея-портной,https://korolev.hh.ru/vacancy/44809034?query=%D1%88%D0%B2%D0%B5%D1%8F
